ion,mass,Intensities
,7171.947292,0.1332409
,7172.94986,0.1954623
,7173.952375,0.203526
,7174.954853,0.1675336
,7175.957302,0.1154755
,7176.959727,0.0690618
,7177.962134,0.0367114
,7178.964525,0.0176482
,7179.966903,0.0077731
,7180.969268,0.0031686
c22+CMCT,7422.144399,0.0415636
,7423.147074,0.1195677
,7424.149667,0.1846496
,7425.152209,0.2013551
,7426.154712,0.1729329
,7427.157185,0.1240087
,7428.159635,0.0769818
,7429.162066,0.0423952
,7430.164479,0.0210809
,7431.166879,0.0095908
,7432.169266,0.0040336
,7433.171641,0.0015812
c22-G,7019.895226,0.0530205
,7020.897906,0.1397734
,7021.900489,0.2002393
,7022.903017,0.2040813
,7023.905505,0.1646991
,7024.907963,0.1114356
,7025.910398,0.0654854
,7026.912812,0.0342319
,7027.91521,0.0161938
,7028.917594,0.0070228
,7029.919966,0.0028202
c22+CMCT-G,7271.094989,0.0448207
,7272.097687,0.1256332
,7273.100296,0.1896582
,7274.10285,0.2025848
,7275.105364,0.1706817
,7276.107847,0.1202052
,7277.110306,0.0733533
,7278.112744,0.0397409
,7279.115165,0.0194526
,7280.117571,0.0087167
,7281.119964,0.0036125
c22-A,7035.890141,0.0528918
,7036.892821,0.1394541
,7037.895404,0.199915
,7038.897931,0.2039487
,7039.900419,0.1647877
,7040.902876,0.1116464
,7041.90531,0.0657067
,7042.907724,0.0344024
,7043.910122,0.0163019
,7044.912505,0.0070821
,7045.914877,0.0028492
c22+CMCT-A,7287.089903,0.0447118
,7288.092602,0.1253452
,7289.09521,0.1893375
,7290.097764,0.2024228
,7291.100277,0.1707334
,7292.10276,0.1203939
,7293.105218,0.0735711
,7294.107656,0.039919
,7295.110076,0.019571
,7296.112482,0.0087844
,7297.114874,0.0036469
c23,7475.985923,0.0433078
,7476.988584,0.1222597
,7477.99116,0.1863179
,7478.993684,0.2011962
,7479.996169,0.171547
,7480.998626,0.1223636
,7482.001059,0.075677
,7483.003474,0.041575
,7484.005872,0.0206453
,7485.008256,0.009389
,7486.010629,0.0039505
c23+CMCT,7727.185685,0.0366101
,7728.188365,0.1094585
,7729.190965,0.1752961
,7730.193513,0.197951
,7731.196024,0.1758708
,7732.198504,0.1303596
,7733.200961,0.0835942
,7734.203398,0.0475306
,7735.205818,0.0243906
,7736.208224,0.0114474
,7737.210617,0.004965
,7738.212999,0.0020066
c23-G,7324.936513,0.0467016
,7325.939197,0.1283975
,7326.941789,0.1912451
,7327.944324,0.2022837
,7328.94682,0.1692018
,7329.949286,0.1185413
,7330.951728,0.0720755
,7331.95415,0.0389583
,7332.956555,0.0190466
,7333.958946,0.0085327
,7334.961325,0.0035383
c23+CMCT-G,7576.136276,0.039479
,7577.138977,0.1151256
,7578.141593,0.1803701
,7579.144153,0.1996463
,7580.146674,0.1741099
,7581.149164,0.126816
,7582.151629,0.0799819
,7583.154074,0.0447601
,7584.156501,0.0226209
,7585.158914,0.0104615
,7586.161313,0.0044731
,7587.163701,0.0017829
c23-A,7340.931428,0.0465882
,7341.934112,0.1281035
,7342.936703,0.1909254
,7343.939238,0.2021288
,7344.941734,0.1692603
,7345.944199,0.1187329
,7346.94664,0.0722928
,7347.949062,0.0391344
,7348.951467,0.0191631
,7349.953857,0.0085992
,7350.956235,0.003572
c23+CMCT-A,7592.13119,0.0393831
,7593.133892,0.1148611
,7594.136507,0.180057
,7595.139068,0.1994664
,7596.141588,0.1741331
,7597.144077,0.1269839
,7598.146542,0.0801931
,7599.148986,0.044942
,7600.151413,0.0227471
,7601.153825,0.0105365
,7602.156223,0.0045126
,7603.158611,0.0018017
c24,7821.033358,0.0374608
,7822.036013,0.1106727
,7823.038587,0.1758888
,7824.041111,0.1976452
,7825.043598,0.1750865
,7826.046056,0.1295998
,7827.048491,0.0830965
,7828.050907,0.0472909
,7829.053307,0.0243113
,7830.055694,0.0114394
,7831.058069,0.0049776
,7832.060432,0.0020194
c24+CMCT,8072.23312,0.0316674
,8073.235793,0.098839
,8074.238391,0.1647713
,8075.240938,0.1933257
,8076.243448,0.1782191
,8077.24593,0.1369212
,8078.248387,0.0909284
,8079.250826,0.053504
,8080.253247,0.0283966
,8081.255654,0.0137771
,8082.258049,0.0061743
,8083.260432,0.0025773
c24-G,7669.983948,0.0403965
,7670.986625,0.1163673
,7671.989214,0.1809136
,7672.99175,0.1992709
,7673.994246,0.1732891
,7674.996713,0.1260587
,7675.999157,0.0795048
,7677.00158,0.0445403
,7678.003987,0.0225538
,7679.00638,0.0104589
,7680.008761,0.0044872
,7681.011131,0.0017957
c24+CMCT-G,7921.18371,0.034149
,7922.186404,0.1040668
,7923.189017,0.1698596
,7924.191576,0.1954837
,7925.194097,0.176998
,7926.196587,0.1336995
,7927.199053,0.0873714
,7928.201499,0.0506257
,7929.203927,0.0264742
,7930.206341,0.0126622
,7931.208742,0.0055966
,7932.211131,0.002305
c24-A,7685.978862,0.0402984
,7686.98154,0.1161001
,7687.984129,0.1806015
,7688.986664,0.1990946
,7689.98916,0.1733153
,7690.991627,0.1262274
,7691.994069,0.0797152
,7692.996493,0.044721
,7693.998899,0.0226791
,7695.001292,0.0105335
,7696.003672,0.0045266
,7697.006041,0.0018145
c24+CMCT-A,7937.178625,0.034066
,7938.181319,0.1038271
,7939.183931,0.1695568
,7940.18649,0.1952871
,7941.18901,0.1769911
,7942.1915,0.1338433
,7943.193966,0.0875733
,7944.196411,0.0508103
,7945.198839,0.0266084
,7946.201252,0.0127453
,7947.203652,0.0056422
,7948.206041,0.0023275
c25,8126.074644,0.0329963
,8127.077305,0.1012149
,8128.079887,0.1666201
,8129.082418,0.1936453
,8130.084912,0.1772273
,8131.087377,0.1354174
,8132.089819,0.0895682
,8133.092243,0.0525545
,8134.09465,0.027842
,8135.097043,0.0134953
,8136.099424,0.006047
,8137.101794,0.0025255
c25+CMCT,8377.274407,0.0278933
,8378.277085,0.0902143
,8379.279688,0.1555454
,8380.282242,0.1885129
,8381.284758,0.1793383
,8382.287246,0.1420819
,8383.28971,0.0972432
,8384.292155,0.058942
,8385.294582,0.032211
,8386.296995,0.0160858
,8387.299396,0.007418
,8388.301785,0.0031854
c25-G,7975.025235,0.0355821
,7976.027916,0.1065233
,7977.030512,0.1716658
,7978.033055,0.195684
,7979.035559,0.1759051
,7980.038033,0.1321572
,7981.040484,0.0860231
,7982.042914,0.0497082
,7983.045328,0.02595
,7984.047727,0.0124013
,7985.050114,0.0054811
,7986.05249,0.0022589
c25+CMCT-G,8226.224997,0.0300791
,8227.227695,0.0950664
,8228.230313,0.1605923
,8229.232879,0.1910177
,8230.235405,0.1785771
,8231.237902,0.1391699
,8232.240374,0.0937717
,8233.242826,0.0559934
,8234.245261,0.0301623
,8235.24768,0.0148547
,8236.250087,0.0067586
,8237.252481,0.0028646
c25-A,7991.020149,0.0354956
,7992.022831,0.1062782
,7993.025427,0.1713625
,7994.027969,0.1954928
,7995.030473,0.1759046
,7996.032946,0.1323047
,7997.035396,0.0862254
,7998.037826,0.0498913
,7999.04024,0.0260824
,8000.042639,0.0124831
,8001.045025,0.0055258
,8002.047401,0.0022809
c25+CMCT-A,8242.219912,0.0300061
,8243.22261,0.094847
,8244.225227,0.1603003
,8245.227793,0.1908101
,8246.230319,0.1785457
,8247.232815,0.1392918
,8248.235287,0.0939633
,8249.237738,0.0561786
,8250.240172,0.0303027
,8251.242592,0.014945
,8252.244997,0.0068098
,8253.247392,0.0028907
c26,8432.099947,0.0291026
,8433.102619,0.0924642
,8434.105212,0.1573908
,8435.107754,0.1889322
,8436.110259,0.1784556
,8437.112735,0.1406396
,8438.115188,0.0958973
,8439.117621,0.0579837
,8440.120037,0.0316442
,8441.122439,0.0157961
,8442.124829,0.0072874
,8443.127208,0.0031329
c26+CMCT,8683.299709,0.0246018
,8684.302397,0.0822679
,8685.305011,0.1464597
,8686.307575,0.1831122
,8687.310102,0.1795867
,8688.312599,0.1466013
,8689.315073,0.1033413
,8690.317526,0.0644917
,8691.319962,0.036276
,8692.322384,0.0186417
,8693.324792,0.0088443
,8694.327189,0.0039066
,8695.329576,0.0016176
c26-G,8281.050537,0.0313832
,8282.053229,0.0973964
,8283.055837,0.1624047
,8284.058391,0.1913257
,8285.060906,0.1775939
,8286.063391,0.1376853
,8287.065851,0.092434
,8288.068291,0.0550654
,8289.070714,0.0296257
,8290.073122,0.0145863
,8291.075518,0.0066402
,8292.077902,0.002818
c26+CMCT-G,8532.250299,0.0265297
,8533.253007,0.0867589
,8534.255635,0.1514229
,8535.258211,0.1859074
,8536.260748,0.1792641
,8537.263254,0.1440174
,8538.265736,0.0999882
,8539.268196,0.0614979
,8540.270639,0.0341114
,8541.273067,0.0172941
,8542.275482,0.0080982
,8543.277884,0.0035319
c26-A,8297.045452,0.031307
,8298.048144,0.0971718
,8299.050752,0.1621118
,8300.053305,0.1911228
,8301.05582,0.1775687
,8302.058304,0.1378111
,8303.060764,0.0926264
,8304.063203,0.0552493
,8305.065626,0.0297643
,8306.068034,0.0146751
,8307.070429,0.0066904
,8308.072813,0.0028436
c26+CMCT-A,8548.245214,0.0264653
,8549.247922,0.0865583
,8550.25055,0.1511426
,8551.253125,0.1856916
,8552.255662,0.1792103
,8553.258168,0.1441173
,8554.260648,0.100168
,8555.263109,0.0616821
,8556.265551,0.0342571
,8557.267979,0.0173913
,8558.270393,0.0081551
,8559.272795,0.0035618
c27,8777.147381,0.0251735
,8778.150048,0.0832863
,8779.152639,0.1472077
,8780.155181,0.1831475
,8781.157686,0.1790502
,8782.160163,0.1458952
,8783.162617,0.1027677
,8784.165051,0.0641454
,8785.167469,0.0361161
,8786.169873,0.0185902
,8787.172265,0.0088397
,8788.174645,0.0039154
,8789.177016,0.0016265
c27+CMCT,9028.347144,0.0212803
,9029.349826,0.0739554
,9030.352437,0.1365071
,9031.355,0.1766656
,9032.357526,0.1791359
,9033.360024,0.1510453
,9034.362498,0.1098926
,9035.364952,0.0707366
,9036.36739,0.0410174
,9037.369812,0.0217189
,9038.372222,0.0106131
,9039.37462,0.0048267
,9040.377008,0.002057
c27-G,8626.097972,0.0271462
,8627.100657,0.0878116
,8628.103262,0.1521491
,8629.105816,0.1858871
,8630.108331,0.1786836
,8631.110816,0.1432987
,8632.113278,0.0994253
,8633.115719,0.0611693
,8634.118144,0.0339659
,8635.120554,0.0172508
,8636.122951,0.0080972
,8637.125337,0.0035417
c27+CMCT-G,8877.297734,0.0229479
,8878.300435,0.078059
,8879.30306,0.1413477
,8880.305634,0.1797378
,8881.30817,0.1792793
,8882.310677,0.1488379
,8883.313158,0.1066988
,8884.31562,0.0677161
,8885.318064,0.0387352
,8886.320493,0.0202426
,8887.322908,0.0097665
,8888.325312,0.004387
,8889.327706,0.0018472
c27-A,8642.092886,0.0270803
,8643.095572,0.0876087
,8644.098177,0.1518687
,8645.10073,0.1856738
,8646.103245,0.1786327
,8647.10573,0.1434001
,8648.108191,0.099605
,8649.110632,0.0613526
,8650.113056,0.0341107
,8651.115465,0.0173474
,8652.117862,0.0081538
,8653.120248,0.0035716
c27+CMCT-A,8893.292649,0.0228922
,8894.295349,0.0778782
,8895.297974,0.1410812
,8896.300548,0.1795154
,8897.303084,0.1792023
,8898.30559,0.1489135
,8899.308071,0.1068642
,8900.310532,0.0678976
,8901.312976,0.0388858
,8902.315404,0.0203471
,8903.31782,0.0098299
,8904.320223,0.0044216
,8905.322616,0.0018645
c28,9106.199902,0.0218278
,9107.202562,0.0750752
,9108.205152,0.1375415
,9109.207694,0.1770254
,9110.2102,0.1787769
,9111.212678,0.1503096
,9112.215133,0.1091471
,9113.21757,0.0701777
,9114.21999,0.0406754
,9115.222396,0.0215411
,9116.224789,0.0105333
,9117.227172,0.0047958
,9118.229545,0.0020471
c28+CMCT,9357.399664,0.0184521
,9358.40234,0.0665424
,9359.404949,0.1271353
,9360.407511,0.1700196
,9361.410037,0.1779111
,9362.412536,0.1546519
,9363.415011,0.115899
,9364.417466,0.0767914
,9365.419905,0.0458073
,9366.422329,0.0249389
,9367.424741,0.0125244
,9368.427141,0.0058515
,9369.429531,0.002561
c28-G,8955.150492,0.0235384
,8956.153171,0.0792231
,8957.155774,0.1423746
,8958.158327,0.1800448
,8959.160843,0.1788647
,8960.163329,0.1480736
,8961.165792,0.105953
,8962.168235,0.0671719
,8963.170662,0.0384099
,8964.173074,0.0200774
,8965.175473,0.0096942
,8966.177861,0.0043599
,8967.180239,0.0018389
c28+CMCT-G,9206.350254,0.0198981
,9207.352948,0.07029
,9208.35557,0.1318277
,9209.358144,0.173308
,9210.36068,0.1784763
,9211.363186,0.1528168
,9212.365669,0.1128873
,9213.368132,0.0737717
,9214.370577,0.0434257
,9215.373007,0.0233409
,9216.375425,0.0115771
,9217.37783,0.0053439
,9218.380225,0.0023115
c28-A,8971.145406,0.0234812
,8972.148086,0.0790396
,8973.150689,0.1421073
,8974.153241,0.1798243
,8975.155756,0.178791
,8976.158243,0.1481515
,8977.160705,0.1061191
,8978.163148,0.0673529
,8979.165574,0.0385596
,8980.167985,0.0201811
,8981.170384,0.0097571
,8982.172772,0.0043942
,8983.175149,0.001856
c28+CMCT-A,9222.345169,0.0198498
,9223.347863,0.0701269
,9224.350485,0.1315752
,9225.353058,0.1730816
,9226.355594,0.1783794
,9227.3581,0.1528692
,9228.360582,0.1130375
,9229.363044,0.073949
,9230.365489,0.0435799
,9231.367919,0.0234521
,9232.370336,0.0116469
,9233.372741,0.0053832
,9234.375136,0.0023316
c29,9411.241188,0.0192264
,9412.243853,0.0683024
,9413.246449,0.1290179
,9414.248997,0.1710032
,9415.251509,0.177681
,9416.253994,0.1535926
,9417.256455,0.114604
,9418.258898,0.0756803
,9419.261324,0.0450335
,9420.263735,0.024476
,9421.266135,0.0122793
,9422.268523,0.0057345
,9423.270901,0.0025101
c29+CMCT,9662.440951,0.016253
,9663.44363,0.0604502
,9664.446244,0.1189417
,9665.448812,0.1636382
,9666.451344,0.1760209
,9667.453848,0.1571883
,9668.456328,0.1209555
,9669.458789,0.0822533
,9670.461234,0.0503397
,9671.463663,0.0281094
,9672.46608,0.0144747
,9673.468485,0.0069325
,9674.47088,0.0031097
c29-G,9260.191778,0.0207331
,9261.194461,0.0721264
,9262.19707,0.1337188
,9263.199629,0.1742209
,9264.202151,0.1781522
,9265.204644,0.1516939
,9266.207113,0.1115749
,9267.209562,0.0726753
,9268.211994,0.0426781
,9269.214412,0.022902
,9270.216817,0.0113487
,9271.21921,0.0052367
,9272.221593,0.0022656
c29+CMCT-G,9511.391541,0.0175266
,9512.394238,0.0638953
,9513.396865,0.123474
,9514.399444,0.1670713
,9515.401985,0.1769362
,9516.404497,0.1556949
,9517.406986,0.118136
,9518.409453,0.0792622
,9519.411904,0.0478846
,9520.41434,0.0264057
,9521.416762,0.0134333
,9522.419172,0.0063583
,9523.421572,0.0028195
c29-A,9276.186693,0.0206828
,9277.189376,0.0719591
,9278.191985,0.133464
,9279.194543,0.1739968
,9280.197065,0.1780603
,9281.199557,0.1517508
,9282.202026,0.1117273
,9283.204475,0.0728525
,9284.206906,0.0428311
,9285.209324,0.0230118
,9286.211728,0.0114174
,9287.214121,0.0052753
,9288.216504,0.0022854
c29+CMCT-A,9527.386456,0.0174841
,9528.389153,0.0637468
,9529.39178,0.1232344
,9530.394358,0.1668437
,9531.396899,0.1768235
,9532.399411,0.1557269
,9533.401899,0.1182714
,9534.404366,0.0794341
,9535.406816,0.0480409
,9536.409252,0.0265225
,9537.411673,0.013509
,9538.414083,0.0064021
,9539.416483,0.0028426
c30,9756.288623,0.0166307
,9757.291283,0.0612648
,9758.293876,0.1197298
,9759.296424,0.1639297
,9760.298937,0.1757469
,9761.301422,0.1566061
,9762.303884,0.1203657
,9763.306328,0.0818232
,9764.308755,0.0500942
,9765.311169,0.0279994
,9766.31357,0.0144399
,9767.315959,0.0069297
,9768.318339,0.003116
c30+CMCT,10007.488385,0.0140587
,10008.49106,0.054135
,10009.493671,0.1100644
,10010.496237,0.1562569
,10011.498769,0.1732638
,10012.501273,0.1593647
,10013.503754,0.1262201
,10014.506216,0.0882952
,10015.508661,0.05556
,10016.511092,0.0318849
,10017.51351,0.016868
,10018.515916,0.008297
,10019.518312,0.0038211
,10020.520699,0.0016573
c30-G,9605.239213,0.0179339
,9606.24189,0.0647436
,9607.244497,0.1242595
,9608.247055,0.1673239
,9609.249577,0.1766185
,9610.25207,0.1550893
,9611.25454,0.1175461
,9612.25699,0.0788446
,9613.259424,0.0476534
,9614.261843,0.0263062
,9615.264249,0.0134043
,9616.266644,0.0063579
,9617.269029,0.0028265
c30+CMCT-G,9856.438976,0.0151604
,9857.441667,0.0572596
,9858.444291,0.1144008
,9859.446868,0.1598104
,9860.449409,0.1745401
,9861.451921,0.1582526
,9862.45441,0.1236367
,9863.456878,0.0853612
,9864.45933,0.0530394
,9865.461766,0.0300689
,9866.464189,0.01572
,9867.466601,0.0076438
,9868.469002,0.003481
c30-A,9621.234128,0.0178904
,9622.236805,0.0645932
,9623.239411,0.1240192
,9624.241969,0.1670977
,9625.244491,0.1765083
,9626.246984,0.1551232
,9627.249453,0.117682
,9628.251903,0.0790161
,9629.254336,0.0478088
,9630.256755,0.0264222
,9631.259161,0.0134795
,9632.261555,0.0064015
,9633.26394,0.0028495
c30+CMCT-A,9872.43389,0.0151236
,9873.436582,0.0571263
,9874.439205,0.1141759
,9875.441782,0.1595834
,9876.444323,0.1744118
,9877.446835,0.1582626
,9878.449323,0.1237548
,9879.451791,0.0855256
,9880.454242,0.0531968
,9881.456678,0.0301912
,9882.459101,0.0158021
,9883.461512,0.0076929
,9884.463913,0.0035077
,9885.466304,0.0015067
c31,10101.336058,0.0143854
,10102.338713,0.0548825
,10103.341305,0.110846
,10104.343852,0.1566151
,10105.346365,0.1730769
,10106.34885,0.1588373
,10107.351314,0.1256392
,10108.353759,0.0878445
,10109.356188,0.0552862
,10110.358602,0.0317523
,10111.361005,0.0168197
,10112.363396,0.0082879
,10113.365778,0.0038253
,10114.36815,0.0016634
c31+CMCT,10352.53582,0.0121606
,10353.53849,0.0484231
,10354.541098,0.1016259
,10355.543664,0.1487374
,10356.546195,0.1698564
,10357.548699,0.1607732
,10358.551181,0.1309521
,10359.553643,0.0941549
,10360.556089,0.0608672
,10361.558521,0.0358709
,10362.56094,0.0194805
,10363.563347,0.0098332
,10364.565745,0.004646
,10365.568133,0.0020668
c31-G,9950.286648,0.0155127
,9951.28932,0.0580396
,9952.291924,0.1151845
,9953.294481,0.1601353
,9954.297003,0.1743108
,9955.299497,0.1576992
,9956.301968,0.1230521
,9957.304419,0.0849208
,9958.306854,0.0527793
,9959.309274,0.0299472
,9960.311682,0.0156781
,9961.314079,0.0076376
,9962.316465,0.0034862
,9963.318842,0.0014996
c31+CMCT-G,10201.48641,0.0131136
,10202.489096,0.051251
,10203.491717,0.105753
,10204.494293,0.1523662
,10205.496833,0.171454
,10206.499345,0.1600338
,10207.501834,0.1286234
,10208.504303,0.0913051
,10209.506756,0.0583018
,10210.509193,0.0339519
,10211.511617,0.0182263
,10212.51403,0.0090973
,10213.516432,0.0042515
,10214.518825,0.0018712
c31-A,9966.281563,0.015475
,9967.284235,0.0579046
,9968.286839,0.1149587
,9969.289396,0.1599094
,9970.291917,0.1741848
,9971.294411,0.1577111
,9972.296881,0.123171
,9973.299332,0.0850849
,9974.301767,0.0529359
,9975.304187,0.0300687
,9976.306594,0.0157597
,9977.30899,0.0076865
,9978.311376,0.0035128
,9979.313753,0.001513
c31+CMCT-A,10217.481325,0.0130817
,10218.484011,0.0511315
,10219.486632,0.1055427
,10220.489207,0.1521417
,10221.491747,0.1713126
,10222.494259,0.160023
,10223.496748,0.1287238
,10224.499216,0.0914607
,10225.501668,0.0584589
,10226.504105,0.034079
,10227.506529,0.0183146
,10228.508942,0.0091518
,10229.511343,0.004282
,10230.513736,0.0018869
c32,10407.36136,0.0126879
,10408.364025,0.0497982
,10409.366626,0.1033548
,10410.369182,0.1499464
,10411.371704,0.1700495
,10412.374199,0.1600728
,10413.376671,0.1298227
,10414.379124,0.0930379
,10415.381561,0.0600014
,10416.383984,0.0353034
,10417.386394,0.0191543
,10418.388792,0.0096654
,10419.391181,0.0045678
,10420.393561,0.0020334
c32+CMCT,10658.561123,0.0107256
,10659.563801,0.0438858
,10660.566418,0.0945546
,10661.568992,0.1419773
,10662.571532,0.1662569
,10663.574044,0.1612991
,10664.576534,0.1346183
,10665.579004,0.099148
,10666.581458,0.0656399
,10667.583897,0.0396076
,10668.586323,0.0220195
,10669.588737,0.0113764
,10670.591141,0.0055009
,10671.593536,0.002504
c32-G,10256.31195,0.0136821
,10257.314631,0.0526919
,10258.317245,0.1075087
,10259.319811,0.1535341
,10260.322342,0.1715681
,10261.324845,0.1592645
,10262.327324,0.1274616
,10263.329784,0.0901897
,10264.332227,0.0574558
,10265.334655,0.0334075
,10266.33707,0.0179187
,10267.339474,0.0089416
,10268.341867,0.00418
,10269.344251,0.0018412
c32+CMCT-G,10507.511713,0.0115661
,10508.514407,0.0464722
,10509.517036,0.0984868
,10510.519621,0.1456337
