spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0705_8-.csv
limit_error:	6.5	2020-05-19
noise_limit:	2690000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1573.341146	8	244605608.0	w38+CMCT	-4.82	0.14	C377H477N153O267P38	3.7
1554.465849	8	70112460.0	w38+CMCT-G	-1.09	0.22	C372H472N148O266P38	2.4
547.11984	1	17903410.0	y02	0.57	0.18	C18H25N6O12P1	0.4
892.166856	1	140819886.0	y03	-0.12	0.05	C28H37N11O19P2	0.9
1237.215903	1	81005201.0	y04	1.21	0.05	C38H49N16O26P3	0.5
618.104267	2	17431353.0	y04	1.14	0.11	C38H49N16O26P3	0.2
782.6301	2	121285043.0	y05	0.36	0.06	C48H61N21O32P4	0.8
935.150348	2	111096295.0	y06	-0.13	0.06	C57H73N24O39P5	0.8
1099.674421	2	121727850.0	y07	-2.1	0.03	C67H85N29O45P6	0.6
732.780487	3	10188134.0	y07	-2.14	0.46	C67H85N29O45P6	3.8
1252.689461	2	72351353.0	y08	0.07	0.06	C76H96N31O53P7	0.5
834.790768	3	24119931.0	y08	0.33	0.27	C76H96N31O53P7	1.3
1378.28394	2	28359919.0	y08+CMCT	-3.86	0.09	C90H121N34O54P7	0.3
1425.215369	2	120841616.0	y09	1.6	0.02	C86H108N36O60P8	0.5
949.806166	3	132571979.0	y09	-0.15	0.04	C86H108N36O60P8	0.7
1550.814272	2	60103411.0	y09+CMCT	0.84	0.07	C100H133N39O61P8	0.4
904.791775	3	11637342.0	y09-A	4.02	0.26	C81H103N31O60P8	0.6
1597.732865	2	91987799.0	y10	-2.47	0.07	C96H120N41O67P9	0.7
1064.819567	3	132800265.0	y10	-2.39	0.05	C96H120N41O67P9	0.8
1723.342153	2	66302869.0	y10+CMCT	3.17	0.09	C110H145N44O68P9	0.6
1148.553563	3	23352301.0	y10+CMCT	-1.57	0.17	C110H145N44O68P9	0.5
1522.212591	2	30355648.0	y10-G	0.32	0.17	C91H115N36O66P9	0.6
1750.255925	2	22151901.0	y11	-0.87	0.3	C105H132N44O74P10	1.7
1166.501936	3	55385359.0	y11	-0.52	0.1	C105H132N44O74P10	0.6
1276.184738	3	92228523.0	y12	-1.55	0.06	C115H144N49O80P11	0.6
1359.916326	3	28426781.0	y12+CMCT	-2.68	0.22	C129H169N52O81P11	1.0
1391.201089	3	182212896.0	y13	-1.03	0.05	C125H156N54O87P12	1.1
1474.939258	3	74104028.0	y13+CMCT	2.36	0.07	C139H181N57O88P12	0.6
1493.211572	3	114354395.0	y14	0.41	0.12	C134H167N56O95P13	1.4
1576.948432	3	71331546.0	y14+CMCT	2.67	0.16	C148H192N59O96P13	1.3
1195.917905	4	17391621.0	y15	0.99	0.29	C143H179N59O102P14	1.2
1678.626133	3	48604258.0	y15+CMCT	0.89	0.2	C157H204N62O103P14	1.3
1709.89876	3	108334384.0	y16	-4.94	0.09	C153H191N64O109P15	1.0
1282.179843	4	67591172.0	y16	0.98	0.13	C153H191N64O109P15	0.9
1793.632189	3	99203650.0	y16+CMCT	-4.61	0.05	C167H216N67O110P15	0.6
1344.978445	4	27848709.0	y16+CMCT	-0.06	0.18	C167H216N67O110P15	0.6
1743.285583	3	25145685.0	y16+CMCT-G	-2.91	0.34	C162H211N62O109P15	2.8
1811.582346	3	60789925.0	y17	-2.92	0.13	C162H203N67O116P16	0.8
1358.435838	4	40228865.0	y17	-2.26	0.15	C162H203N67O116P16	0.7
1895.320262	3	40503891.0	y17+CMCT	-0.33	0.22	C176H228N70O117P16	1.4
1921.269895	3	31138076.0	y18	-0.99	0.22	C172H215N72O122P17	1.0
1440.696404	4	95539548.0	y18	-3.91	0.06	C172H215N72O122P17	0.6
2005.011235	3	50991439.0	y18+CMCT	3.08	0.11	C186H240N75O123P17	0.6
1503.500338	4	27987051.0	y18+CMCT	-1.09	0.26	C186H240N75O123P17	1.4
1959.992239	3	12270571.0	y18+CMCT-A	2.73	0.52	C181H235N70O123P17	8.3
1526.966488	4	233509606.0	y19	1.7	0.02	C182H227N77O129P18	1.1
1221.368113	5	17614547.0	y19	-1.27	0.14	C182H227N77O129P18	0.3
2120.013515	3	18673279.0	y19+CMCT	-3.47	0.24	C196H252N80O130P18	0.8
1489.200093	4	17104817.0	y19-G	-0.97	0.33	C177H222N72O128P18	1.7
1603.473226	4	526797604.0	y20	1.87	0.48	C191H238N79O137P19	238.0
1666.265824	4	138454691.0	y20+CMCT	-2.6	0.05	C205H263N82O138P19	0.8
1565.705642	4	46711677.0	y20-G	-1.42	0.25	C186H233N74O136P19	2.1
1748.52366	4	221759398.0	y21+CMCT	-5.51	0.06	C215H275N87O144P20	1.5
1767.999611	4	21389471.0	y22	1.77	0.42	C211H262N89O149P21	5.3
1830.799111	4	232990947.0	y22+CMCT	1.47	0.07	C225H287N92O150P21	1.7
1464.429828	5	66497512.0	y22+CMCT	-4.0	0.12	C225H287N92O150P21	0.8
1797.02403	4	13923531.0	y22+CMCT-A	-4.88	0.37	C220H282N87O150P21	2.1
1793.031115	4	14162826.0	y22+CMCT-G	-1.65	0.58	C220H282N87O149P21	17.4
1907.047057	4	65059396.0	y23+CMCT	-5.08	0.22	C234H299N95O157P22	2.2
1525.449818	5	50908806.0	y23+CMCT	3.85	0.31	C234H299N95O157P22	4.2
1873.283972	4	6901917.0	y23+CMCT-A	-4.88	0.57	C229H294N90O157P22	7.7
1983.560721	4	40679545.0	y24+CMCT	-1.18	0.18	C243H310N97O165P23	0.9
2069.830316	4	58938471.0	y25+CMCT	2.6	0.19	C253H322N102O172P24	1.5
1655.661954	5	428497119.0	y25+CMCT	2.09	0.05	C253H322N102O172P24	2.6
1628.640751	5	59047199.0	y25+CMCT-A	-4.2	0.09	C248H317N97O172P24	0.5
2032.062454	4	20777664.0	y25+CMCT-G	-0.06	0.39	C248H317N97O171P24	3.8
1625.449987	5	37601945.0	y25+CMCT-G	0.85	0.34	C248H317N97O171P24	4.2
1716.664684	5	88277473.0	y26+CMCT	-1.2	0.12	C262H334N105O179P25	1.1
1636.207395	5	21877031.0	y26-G	-5.81	0.43	C243H304N97O177P25	6.0
