m/z	z	I	Res.	
723.08748		3965945	81000	
723.24925		4606058	118927	
723.35923		5132237	112688	
723.44173		3595927	139511	
723.94138		3713831	68167	
723.98759		4034561	139478	
724.44307		3649049	142908	
724.76904		4323772	98523	
725.61807		3851695	107813	
726.02616		3579098	113522	
726.25829		4762439	73464	
726.76568		3605417	150407	
727.70381		3601251	229828	
727.71087		3887849	74178	
727.87827		3662204	49535	
727.93800		3644529	97292	
728.40772		4046285	114053	
728.61206		4212032	101339	
728.73064		4319336	99542	
729.40063		3796977	95046	
729.61704		4258030	114983	
729.69155		4127215	92874	
730.28419		3766770	76694	
730.64609		3970924	72532	
731.04520		3794629	127506	
731.06882		4126362	89309	
731.11915		3979270	89780	
731.46153		3860397	129065	
731.80230		3571411	119756	
732.39763		3688596	87236	
733.29117		4293074	99183	
734.41508		3535761	134108	
735.59616		3694972	123871	
735.86134		3577052	143367	
735.88743		3879794	100946	
736.52172		4007433	142735	
737.43504		3899786	156260	
737.67990		3670199	62498	
737.83820		3748572	111189	
738.29713		3975388	108135	
738.54098		4187176	59450	
738.88700		4124232	115250	
738.90378		3680214	123981	
739.66003		3753163	120895	
740.42141		4685507	109134	
740.89163		3807496	101730	
741.11698		3959554	111730	
741.15286		3559199	164232	
741.21939		3804566	97678	
741.55505		4253035	37856	
741.79284		3960046	96437	
742.28864		3678150	98622	
742.34685		3790646	64793	
742.38806		4123159	155753	
742.82878		4002945	95430	
743.21397		3609852	113861	
743.46429		3749897	118754	
743.51501		3995890	66680	
744.47024		3584668	79306	
744.66869		3640541	79371	
744.91307		3862532	78222	
745.14905		3669539	103424	
745.20848		3630099	143348	
745.66210		4360322	102535	
746.57255		7697761	102261	
746.96540		3826781	80323	
747.07460		3759989	147532	
747.11763		4059224	103155	
747.38265		4928365	101691	
747.67069		4716756	77957	
747.90078		4572172	89548	
748.08918		4441891	120707	
749.87564		3676851	124215	
750.36290		3578678	59512	
750.65906		3618656	93710	
750.96784		3654229	74219	
751.04013		3628238	136357	
751.41065		3894706	84384	
751.62268		4098842	110944	
751.93542		4549648	111651	
752.18839		4124439	90359	
752.26352		3559891	70393	
752.30382		3812594	109938	
